"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
97,"California","SUBSTANCE ABUSE TREATMENT FACILITY AND STATE PRISON CORCORAN","CALIFORNIA STATE PRISON CORCORAN","state"
98,"California","CA STATE PRISON LA COUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","CALIFORNIA STATE PRISON LOS ANGELES","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","CALIFORNIA STATE PRISON LOS ANGELES COUNTY LAC","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","CASTATEPRISONLACOUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","LAC CALIFORNIA STATE PRISON LOS ANGELES COUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","LAC-CA STATE PRISON LA COUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","LAC-CALIFORNIA STATE PRISON LOS ANGELES COUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
98,"California","LAC-CASTATEPRISONLACOUNTY","CALIFORNIA STATE PRISON LOS ANGELES","state"
99,"California","CA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","CALIFORNIA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","CALIFORNIA STATE PRISON SACRAMENTO SAC","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","CASTATEPRISONSACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","SAC CALIFORNIA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","SAC-CA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","SAC-CALIFORNIA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
99,"California","SAC-CASTATEPRISONSACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","state"
100,"California","CA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","CALIFORNIA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","CASTATEPRISONSANQUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SAN QUENTIN STATE PRISON","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SAN QUENTIN STATE PRISON SQ","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SQ CA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SQ-CA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SQ-CASTATEPRISONSANQUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","state"
100,"California","SQ-SAN QUENTIN STATE PRISON","CALIFORNIA STATE PRISON SAN QUENTIN","state"
101,"California","CA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","CALIFORNIA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","CALIFORNIA STATE PRISON SOLANO SOL","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","CASTATEPRISONSOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","SOL CALIFORNIA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","SOL-CA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","SOL-CALIFORNIA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","state"
101,"California","SOL-CASTATEPRISONSOLANO","CALIFORNIA STATE PRISON SOLANO","state"
102,"California","CAL CALIPATRIA STATE PRISON","CALIPATRIA STATE PRISON","state"
102,"California","CAL-CALIPATRIA STATE PRISON","CALIPATRIA STATE PRISON","state"
102,"California","CAL-CALIPATRIASTATEPRISON","CALIPATRIA STATE PRISON","state"
102,"California","CALIPATRIA STATE PRISON","CALIPATRIA STATE PRISON","state"
102,"California","CALIPATRIA STATE PRISON CAL","CALIPATRIA STATE PRISON","state"
102,"California","CALIPATRIASTATEPRISON","CALIPATRIA STATE PRISON","state"
103,"California","CDCR CCHCS WORKSITE LOCATION FRESNO COUNTY","CDCR CCHCS WORKSITE LOCATION FRESNO COUNTY","state"
104,"California","CDCR CCHCS WORKSITE LOCATION IMPERIAL COUNTY","CDCR CCHCS WORKSITE LOCATION IMPERIAL COUNTY","state"
105,"California","CDCR CCHCS WORKSITE LOCATION KERN COUNTY","CDCR CCHCS WORKSITE LOCATION KERN COUNTY","state"
106,"California","CDCR CCHCS WORKSITE LOCATION MENDOCINO COUNTY","CDCR CCHCS WORKSITE LOCATION MENDOCINO COUNTY","state"
107,"California","CDCR CCHCS WORKSITE LOCATION ORANGE COUNTY","CDCR CCHCS WORKSITE LOCATION ORANGE COUNTY","state"
108,"California","CDCR CCHCS WORKSITE LOCATION SAN LUIS OBISPO COUNTY","CDCR CCHCS WORKSITE LOCATION SAN LUIS OBISPO COUNTY","state"
109,"California","CDCR CCHCS WORKSITE LOCATION SANTA CLARA COUNTY","CDCR CCHCS WORKSITE LOCATION SANTA CLARA COUNTY","state"
110,"California","CDCR CCHCS WORKSITE SOUTHERN REGION","CDCR CCHCS WORKSITE SOUTHERN REGION","state"
111,"California","CALIFORNIA STATE PRISON CENTINELA CEN","CENTINELA STATE PRISON","state"
111,"California","CEN CALIFORNIA STATE PRISON CENTINELA","CENTINELA STATE PRISON","state"
111,"California","CEN-CALIFORNIA STATE PRISON CENTINELA","CENTINELA STATE PRISON","state"
111,"California","CEN-CENTINELA STATE PRISON","CENTINELA STATE PRISON","state"
111,"California","CEN-CENTINELASTATEPRISON","CENTINELA STATE PRISON","state"
111,"California","CENTINELA STATE PRISON","CENTINELA STATE PRISON","state"
111,"California","CENTINELA STATE PRISON CEN","CENTINELA STATE PRISON","state"
111,"California","CENTINELASTATEPRISON","CENTINELA STATE PRISON","state"
112,"California","CCWF CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CALIFORNIA WOMENÄÔS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRAL CALIFORNIA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CCWF-CENTRALCAWOMENSFACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENÄÔS FACILITY CCWF","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENS FACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRAL CALIFORNIA WOMENS FACILITY CCWF","CENTRAL CALIFORNIA WOMENS FACILITY","state"
112,"California","CENTRALCAWOMENSFACILITY","CENTRAL CALIFORNIA WOMENS FACILITY","state"
113,"California","CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CHUCKAWALLA VALLEY STATE PRISON CVSP","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CHUCKAWALLAVALLEYSTATEPRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP-CHUCKAWALLA VALLEY STATE PRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
113,"California","CVSP-CHUCKAWALLAVALLEYSTATEPRISON","CHUCKAWALLA VALLEY STATE PRISON","state"
114,"California","CORRECTIONAL ALTERNATIVES INC","CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO","federal"
114,"California","CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO","CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO","federal"
115,"California","CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CORRECTIONAL TRAINING FACILITY CTF","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CORRECTIONALTRAININGFACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF-CORRECTIONAL TRAINING FACILITY","CORRECTIONAL TRAINING FACILITY","state"
115,"California","CTF-CORRECTIONALTRAININGFACILITY","CORRECTIONAL TRAINING FACILITY","state"
116,"California","DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DEUEL VOCATIONAL INSTITUTION DVI","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DEUELVOCATIONALINSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI-DEUEL VOCATIONAL INSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
116,"California","DVI-DEUELVOCATIONALINSTITUTION","DEUEL VOCATIONAL INSTITUTION","state"
117,"California","DUBLIN FCI","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","federal"
117,"California","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","federal"
118,"California","FCC LOMPOC","FCC LOMPOC","federal"
119,"Louisiana","FCC OAKDALE","FCC OAKDALE","federal"
120,"California","FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FOLSOM STATE PRISON FOL","FOLSOM STATE PRISON","state"
120,"California","FOLSOM STATE PRISON FSP","FOLSOM STATE PRISON","state"
120,"California","FOLSOMSTATEPRISON","FOLSOM STATE PRISON","state"
120,"California","FSP FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FSP-FOLSOM STATE PRISON","FOLSOM STATE PRISON","state"
120,"California","FSP-FOLSOMSTATEPRISON","FOLSOM STATE PRISON","state"
121,"California","FRESNO COUNTY JAIL","FRESNO COUNTY JAIL","county"
122,"California","FRESNO COUNTY JAIL RRC","FRESNO COUNTY JAIL RRC","federal"
123,"California","GEO CARE EL MONTE","GEO CARE EL MONTE","federal"
123,"California","GEO GROUP INC","GEO CARE EL MONTE","federal"
124,"California","GEO CARE LLC RCC SACRAMENTO","GEO CARE LLC RCC SACRAMENTO","federal"
125,"California","GEO REENTRY OF ALASKA INC RRC OAKLAND","GEO REENTRY OF ALASKA INC RRC OAKLAND","federal"
125,"California","RRC GEO REENTRY INC - OAKLAND","GEO REENTRY OF ALASKA INC RRC OAKLAND","federal"
126,"California","GEO TAYLOR ST FACILITY RRC","GEO TAYLOR ST FACILITY RRC","federal"
126,"California","RRC GEO-TAYLOR STREET FACL SF","GEO TAYLOR ST FACILITY RRC","federal"
127,"California","HERLONG FCI","HERLONG FEDERAL CORRECTIONAL INSTITUTION","federal"
127,"California","HERLONG FEDERAL CORRECTIONAL INSTITUTION","HERLONG FEDERAL CORRECTIONAL INSTITUTION","federal"
128,"California","HDSP HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HDSP-HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HDSP-HIGHDESERTSTATEPRISON","HIGH DESERT STATE PRISON","state"
128,"California","HIGH DESERT STATE PRISON","HIGH DESERT STATE PRISON","state"
128,"California","HIGH DESERT STATE PRISON HDSP","HIGH DESERT STATE PRISON","state"
128,"California","HIGHDESERTSTATEPRISON","HIGH DESERT STATE PRISON","state"
129,"California","IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","IRONWOOD STATE PRISON ISP","IRONWOOD STATE PRISON","state"
129,"California","IRONWOODSTATEPRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP-IRONWOOD STATE PRISON","IRONWOOD STATE PRISON","state"
129,"California","ISP-IRONWOODSTATEPRISON","IRONWOOD STATE PRISON","state"
130,"California","JL SANTA RITA JAIL RRC","JL SANTA RITA JAIL RRC","federal"
131,"California","KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KERN VALLEY STATE PRISON KVSP","KERN VALLEY STATE PRISON","state"
131,"California","KERNVALLEYSTATEPRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP-KERN VALLEY STATE PRISON","KERN VALLEY STATE PRISON","state"
131,"California","KVSP-KERNVALLEYSTATEPRISON","KERN VALLEY STATE PRISON","state"
132,"California","LOMPOC FCI","LOMPOC FEDERAL CORRECTIONAL INSTITUTION","federal"
132,"California","LOMPOC FEDERAL CORRECTIONAL INSTITUTION","LOMPOC FEDERAL CORRECTIONAL INSTITUTION","federal"
133,"California","LOMPOC UNITED STATES PENITENTIARY","LOMPOC UNITED STATES PENITENTIARY","federal"
133,"California","LOMPOC USP","LOMPOC UNITED STATES PENITENTIARY","federal"
133,"California","USP LOMPOC","LOMPOC UNITED STATES PENITENTIARY","federal"
134,"California","CDCR CCHCS WORKSITE LOCATION LOS ANGELES COUNTY","LOS ANGELES COUNTY WORKSITE LOCATION","state"
134,"California","CDCRCCHCS WORKSITE LOCATION ÄÎLOS ANGELES COUNTY","LOS ANGELES COUNTY WORKSITE LOCATION","state"
134,"California","CDCRCCHCS WORKSITE LOCATION LOS ANGELES COUNTY","LOS ANGELES COUNTY WORKSITE LOCATION","state"
134,"California","LOS ANGELES COUNTY WORKSITE LOCATION","LOS ANGELES COUNTY WORKSITE LOCATION","state"
134,"California","WORKSITE - LOS ANGELES COUNTY","LOS ANGELES COUNTY WORKSITE LOCATION","state"
135,"California","LA JAIL","LOS ANGELES JAILS","county"
135,"California","LOS ANGELES JAILS","LOS ANGELES JAILS","county"
136,"California","LOS ANGELES MDC","LOS ANGELES MTROPOLITAN DETENTION CENTER","federal"
136,"California","LOS ANGELES MTROPOLITAN DETENTION CENTER","LOS ANGELES MTROPOLITAN DETENTION CENTER","federal"
137,"California","MENDOTA FCI","MENDOTA FEDERAL CORRECTIONAL INSTITUTION","federal"
137,"California","MENDOTA FEDERAL CORRECTIONAL INSTITUTION","MENDOTA FEDERAL CORRECTIONAL INSTITUTION","federal"
138,"California","CDCR CCHCS WORKSITE LOCATION MONTEREY COUNTY","MONTEREY COUNTY WORKSITE LOCATION","state"
138,"California","CDCRCCHCS WORKSITE LOCATION ÄÌ MONTEREY COUNTY","MONTEREY COUNTY WORKSITE LOCATION","state"
138,"California","CDCRCCHCS WORKSITE LOCATION MONTEREY COUNTY","MONTEREY COUNTY WORKSITE LOCATION","state"
138,"California","MONTEREY COUNTY WORKSITE LOCATION","MONTEREY COUNTY WORKSITE LOCATION","state"
139,"California","MCSP MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MCSP-MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MCSP-MULECREEKSTATEPRISON","MULE CREEK STATE PRISON","state"
139,"California","MULE CREEK STATE PRISON","MULE CREEK STATE PRISON","state"
139,"California","MULE CREEK STATE PRISON MCSP","MULE CREEK STATE PRISON","state"
139,"California","MULECREEKSTATEPRISON","MULE CREEK STATE PRISON","state"
140,"California","CHADERJIAN YOUTH CORRECTIONAL FACILITY","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
140,"California","NAC-NA CHADERJIAN YOUTH CORRECTIONAL FACILITY NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","state"
141,"California","NKSP NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NKSP-NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NKSP-NORTHKERNSTATEPRISON","NORTH KERN STATE PRISON","state"
141,"California","NORTH KERN STATE PRISON","NORTH KERN STATE PRISON","state"
141,"California","NORTH KERN STATE PRISON NKSP","NORTH KERN STATE PRISON","state"
141,"California","NORTHKERNSTATEPRISON","NORTH KERN STATE PRISON","state"
142,"California","NCYCC - NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NCYCC NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NCYCC-NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
142,"California","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","state"
143,"California","OH CLOSE YOUTH CORRECTIONAL FACILITY","OH CLOSE YOUTH CORRECTIONAL FACILITY","state"
143,"California","OH CLOSE YOUTH CORRECTIONAL FACILITY OH CLOSE","OH CLOSE YOUTH CORRECTIONAL FACILITY","state"
144,"California","ORANGE COUNTY JAILS","ORANGE COUNTY JAILS","county"
145,"California","PBSP PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PBSP-PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PBSP-PELICANBAYSTATEPRISON","PELICAN BAY STATE PRISON","state"
145,"California","PELICAN BAY STATE PRISON","PELICAN BAY STATE PRISON","state"
145,"California","PELICAN BAY STATE PRISON PBSP","PELICAN BAY STATE PRISON","state"
145,"California","PELICANBAYSTATEPRISON","PELICAN BAY STATE PRISON","state"
146,"California","PINE GROVE","PINE GROVE JUVENILE PRISON CAMP","state"
146,"California","PINE GROVE JUVENILE PRISON CAMP","PINE GROVE JUVENILE PRISON CAMP","state"
147,"California","PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PLEASANT VALLEY STATE PRISON PVSP","PLEASANT VALLEY STATE PRISON","state"
147,"California","PLEASANTVALLEYSTATEPRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP-PLEASANT VALLEY STATE PRISON","PLEASANT VALLEY STATE PRISON","state"
147,"California","PVSP-PLEASANTVALLEYSTATEPRISON","PLEASANT VALLEY STATE PRISON","state"
148,"California","CTC RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","CTC-RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER - GALT","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
148,"California","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER GALT CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","state"
149,"California","CDCR CCHCS WORKSITE RIVERSIDE COUNTY","RIVERSIDE COUNTY WORKSITE LOCATION","state"
149,"California","CDCRCCHCS WORKSITE LOCATION ÄÌ RIVERSIDE COUNTY","RIVERSIDE COUNTY WORKSITE LOCATION","state"
149,"California","CDCRCCHCS WORKSITE LOCATION RIVERSIDE COUNTY","RIVERSIDE COUNTY WORKSITE LOCATION","state"
149,"California","RIVERSIDE COUNTY WORKSITE LOCATION","RIVERSIDE COUNTY WORKSITE LOCATION","state"
149,"California","WORKSITE - RIVERSIDE COUNTY","RIVERSIDE COUNTY WORKSITE LOCATION","state"
150,"California","RICHARD J DONOVAN CORRECTIONAL FACILITY RJD","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORR FAC ROCK MTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJ DONOVAN CORRECTIONAL FACILITY RJD","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD RICHARD J DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RICHARD J DONOVAN CORRECTIONAL FACILITY","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RJ DONOVAN CORR FAC ROCK MTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJD-RJDONOVANCORRFACROCKMTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
150,"California","RJDONOVANCORRFACROCKMTN","RJ DONOVAN CORRECTIONAL FACILITY","state"
151,"California","CDCR CCHCS WORKSITE SACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","CDCRCCHCS WORKSITE LOCATION SACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","CDCRCCHCS WORKSITE LOCATIONÄÎSACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","CDCRCCHCS WORKSITE LOCATIONSACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","SACRAMENTO COUNTY WORKSITE LOCATION","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","WORKSITE - SACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
151,"California","WORKSITE SACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","state"
152,"California","SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SALINAS VALLEY STATE PRISON SVSP","SALINAS VALLEY STATE PRISON","state"
152,"California","SALINASVALLEYSTATEPRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP-SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","state"
152,"California","SVSP-SALINASVALLEYSTATEPRISON","SALINAS VALLEY STATE PRISON","state"
153,"California","CDCR CCHCS WORKSITE SAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","CDCRCCHCS WORKSITE LOCATION SAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","CDCRCCHCS WORKSITE LOCATIONÄÎSAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","CDCRCCHCS WORKSITE LOCATIONSAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","SAN BERNARDINO COUNTY WORKSITE LOCATION","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","WORKSITE - SAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
153,"California","WORKSITE SAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","state"
154,"California","CDCR CCHCS WORKSITE SAN DIEGO COUNTY","SAN DIEGO COUNTY WORKSITE LOCATION","state"
154,"California","CDCRCCHCS WORKSITE LOCATION ÄÎ SAN DIEGO COUNTY","SAN DIEGO COUNTY WORKSITE LOCATION","state"
154,"California","CDCRCCHCS WORKSITE LOCATION SAN DIEGO COUNTY","SAN DIEGO COUNTY WORKSITE LOCATION","state"
154,"California","SAN DIEGO COUNTY WORKSITE LOCATION","SAN DIEGO COUNTY WORKSITE LOCATION","state"
154,"California","WORKSITE - SAN DIEGO COUNTY","SAN DIEGO COUNTY WORKSITE LOCATION","state"
155,"California","SAN DIEGO MCC","SAN DIEGO METROPOLITAN CORRECTIONAL CENTER","federal"
155,"California","SAN DIEGO METROPOLITAN CORRECTIONAL CENTER","SAN DIEGO METROPOLITAN CORRECTIONAL CENTER","federal"
155,"California","SAN DIEGO MMC","SAN DIEGO METROPOLITAN CORRECTIONAL CENTER","federal"
